ID,name,gwp,declared_unit,category
ec3zgsyx,USG Donn® Brand Centricitee™ DXT™/DXLT™ Suspension System,2480 kgCO2e,1000 kg,Steel_Suspension_Assemblies
ec3ue4ae,Advanced High Strength Steel (AHSS) Products STRENX® & HARDOX®,1099 kgCO2e,1 metric ton,Structural_Steel
ec3mtme4,Merchant Bar,854 kgCO2e,1 t,Structural_Steel
ec3sxgng,Merchant Bar Sections,854 kgCO2e,1 t,Structural_Steel
ec31zw5h,Primary Structural Steel Frame Components,1410 kgCO2e,1 metric ton,Structural_Steel
ec3kh04j,1603391,386 kgCO2e,1 m3,Unknown
ec3czsyz,1620197,359 kgCO2e,1 m3,Unknown
ec3due4t,1625223,180 kgCO2e,1 m3,Unknown
ec3c5r55,S-P-05431 Safety barriers,2650 kgCO2e,1.0 ton,Unknown
ec3wxc3n,Safety barriers,2650 kgCO2e,1.0 ton,Unknown
ec36xq1n,Thermoplastic Rubber Wall Base,0.752 kgCO2e,1 m,Wall_Base
ec31z24p,Vinyl Wall Base & Accessories,1.18 kgCO2e,1 m,Wall_Base
ec3qn003,Sto AirSeal®,2.02 kgCO2e,1 m2,Weather_Barriers
ec3k18j2,Sto DrainScreen®,1.15 kgCO2e,1 m2,Weather_Barriers
ec3hejry,Gauges Roll Formed Steel,1563.9 kgCO2e,1000 ft2,Zinc_Siding
